Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,465
Base Time Seconds,1622229994
Base Time Fractional,.058223660
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
76,0.0003348327300046,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000057987,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.257037440
77,0.0003356124798302,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.339674040
78,0.0003348209138494,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.422323340
79,0.0003349505423103,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000046363,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.504964740
80,0.0003354587825015,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000046363,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.587597160
81,0.0003343246353325,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000046363,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.670257000
82,0.0003347854944877,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000057987,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.752907760
83,0.0003346790617798,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000057987,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.835550980
84,0.0003344425931573,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000057987,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.918194740
85,0.0003341828414705,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.000850560
86,0.0003345490840729,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000057987,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.083495720
87,0.0003346552257426,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000046363,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.166147520
88,0.0003349270555191,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.248798280
89,0.0003351517079864,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000075423,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.331437840
90,0.0003349979524501,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.414082760
91,0.0003349152684677,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000063799,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.496724840
92,0.0003349740873091,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028927,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.579373020
93,0.0003349388716742,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000040551,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.662010660
94,0.0003349271428306,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000052175,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.744659320
95,0.0003348442260176,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000052175,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.827302220
96,0.0003349625912961,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000081234,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.909959000
97,0.0003349862236064,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000069611,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:41,.992597360
98,0.0003348798782099,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000075423,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.075237360
99,0.0003343837743159,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000069611,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.157893560
100,0.0003350214392412,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000063798,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.240531920
101,0.0003260653174948,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000081234,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.323168460
102,0.0004553416511044,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000081234,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.405815760
103,0.0007448989199474,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000087046,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.488471960
104,0.001274789334275,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000057987,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.571116940
105,0.00129610451404,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000057987,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.653770620
106,0.00129408435896,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000069611,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.736411740
107,0.001294592162594,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000075422,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.819073600
108,0.001289818435907,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000087046,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.901721540
109,0.001292300526984,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000087046,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:42,.984367160
110,0.001281725359149,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000075423,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.067010180
111,0.001283580088057,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000052175,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.149663520
112,0.001274162204936,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000052174,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.232323200
113,0.001277353265323,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000046363,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.314990940
114,0.00126628158614,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.397645740
115,0.001276514492929,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000040551,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.480294680
116,0.001289831008762,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000046363,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.562948800
117,0.001298291375861,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000052175,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.645608160
118,0.001299306633882,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000052175,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.728255200
119,0.001294214162044,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000011491,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.810911880
120,0.001297203707509,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.893551340
121,0.001288720639423,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000046363,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:43,.976211900
122,0.001289558364078,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000057986,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.058862440
123,0.00127851171419,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000063799,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.141511340
124,0.001282410346903,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000075422,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.224148700
125,0.00126434431877,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000069611,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.306819080
126,0.001273596077226,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028927,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.389479880
127,0.001279468415305,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000057987,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.472134500
128,0.001290705404244,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000046363,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.554777960
129,0.001300713047385,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.637437300
130,0.001298184855841,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028927,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.720099680
131,0.001298787770793,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028927,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.802751280
132,0.001291839173064,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000005679,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.885409380
133,0.001293611596338,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000040551,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:44,.968049780
